Measuring station manager,Measuring station,Processor,Processing date,Subject,Phase,repetition no.,Neck girth,Back neck point to waist,Upper arm girth R,Upper arm girth L,Back neck point to wrist R,Back neck point to wrist L,Across back shoulder width,Bust girth,Waist girth,Hip girth,Thigh girth R,Thigh girth L,Total crotch length,Inside leg height,Gendre
SizeStream,SS20,SizeStream,20200622,IEEEP1_05,1,1,347.345,417.068,330.454,307.086,738.378,734.06,375.412,922.782,874.268,1067.054,646.684,635.254,759.333,727.837,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_05,1,2,343.789,413.131,330.454,315.722,736.219,728.726,380.619,919.734,880.618,1073.277,646.049,632.206,780.034,725.932,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_12,1,1,291.846,369.824,259.969,263.906,744.855,748.665,364.236,795.02,683.514,965.835,525.78,518.414,714.375,722.884,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_12,1,2,293.751,374.015,256.794,268.224,744.601,753.872,367.538,801.878,690.88,966.343,524.637,518.541,710.565,719.328,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_13,1,1,339.09,432.308,291.211,289.306,768.858,763.524,393.319,898.144,781.558,1055.243,587.502,578.104,698.627,752.348,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_13,1,2,342.646,440.69,294.513,291.846,767.461,763.778,387.223,896.366,799.465,1056.894,579.882,573.405,681.355,743.839,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_14,1,1,369.062,414.274,312.674,316.103,800.1,790.956,419.354,1095.502,992.251,1065.022,655.574,645.922,785.368,768.477,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_14,1,2,359.791,418.338,307.594,320.675,801.624,800.1,418.973,1110.234,986.79,1060.45,655.574,645.795,772.033,765.81,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_15,1,1,400.05,432.181,339.852,348.615,826.008,814.451,438.404,1013.841,995.553,1066.165,606.425,610.489,863.473,756.539,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_15,1,2,415.163,426.5295,354.33,345.059,821.1185,808.228,430.784,1014.349,995.68,1042.924,596.646,598.297,858.8375,746.887,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_17,1,1,431.038,566.293,335.026,356.616,866.267,857.504,453.517,1160.145,1046.734,1108.837,643.128,628.142,666.496,780.034,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_17,1,2,430.784,538.734,333.756,357.124,840.232,824.865,432.181,1137.031,1048.766,1104.392,641.096,630.936,739.394,777.748,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_18,1,1,390.398,429.514,319.405,315.722,726.948,739.648,375.666,934.212,878.459,1014.603,573.405,559.816,818.007,683.641,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_18,1,2,399.288,427.99,327.66,319.278,727.71,742.442,369.824,948.309,877.316,1012.444,576.326,561.34,812.292,687.578,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_19,1,1,315.214,412.242,271.653,273.304,791.464,784.098,381.254,890.27,783.844,957.834,546.481,537.337,695.198,834.39,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_19,1,2,316.738,409.448,275.336,272.542,792.48,792.734,388.112,898.144,791.972,966.343,546.989,538.988,702.945,827.913,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_20,1,1,404.876,485.394,307.086,313.944,829.056,829.691,415.163,1001.268,946.404,1038.86,567.055,586.105,713.486,843.661,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_20,1,2,409.702,485.648,311.912,316.738,824.23,827.532,423.545,1009.142,945.896,1035.05,565.404,586.867,726.059,837.565,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_21,1,1,425.196,434.848,376.174,401.955,793.496,781.431,419.354,1400.81,1247.648,1328.293,749.554,734.568,893.191,786.511,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_21,1,2,427.736,440.309,379.73,394.843,788.797,780.796,426.72,1398.27,1242.568,1328.039,767.207,741.807,874.522,794.004,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_22,1,1,397.637,435.864,339.852,342.773,806.831,826.262,416.052,1029.208,920.242,1073.023,599.821,592.455,791.083,739.394,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_22,1,2,394.97,440.182,338.582,350.012,808.736,820.928,417.83,1039.114,922.909,1078.484,608.33,599.313,777.24,745.109,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_23,1,1,312.928,345.186,264.033,265.049,729.742,732.409,353.187,841.883,732.917,952.754,548.005,532.257,721.106,701.548,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_23,1,2,315.722,360.807,264.414,262.89,734.568,733.171,355.219,851.535,728.98,947.166,541.909,525.018,695.833,696.468,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_24,1,1,329.946,401.32,299.974,307.34,734.06,729.234,370.713,863.092,787.654,1037.59,608.076,592.328,762.254,720.217,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_24,1,2,331.978,398.526,300.482,305.562,728.98,725.424,364.49,858.647,790.702,1036.447,608.076,593.217,774.7,721.233,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_25,1,1,424.688,445.262,347.472,364.744,854.71,862.584,457.962,1081.151,949.071,1055.497,665.48,672.719,785.876,843.534,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_25,1,2,429.641,453.136,346.964,366.522,861.568,869.442,461.01,1086.104,948.69,1071.88,668.02,674.624,775.081,846.709,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_27,1,1,421.386,401.447,440.436,446.278,796.29,793.496,403.352,1145.54,1152.906,1392.428,757.682,748.284,1000.379,697.23,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_27,1,2,424.307,402.082,438.404,449.834,801.37,798.703,422.656,1169.035,1140.079,1383.411,760.095,750.697,955.294,697.357,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_28,1,1,298.704,412.369,269.24,282.956,739.902,755.777,379.095,864.743,692.785,965.073,546.608,557.276,668.528,750.824,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_28,1,2,300.228,413.131,274.574,282.448,735.965,752.348,371.856,869.315,693.293,963.295,552.196,556.895,664.464,750.062,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_29,1,1,345.186,397.383,312.801,323.596,836.803,851.789,400.177,929.894,886.206,1045.21,657.86,642.62,815.975,866.267,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_29,1,2,352.044,402.209,314.198,316.992,843.661,854.964,398.399,917.194,891.794,1062.228,651.891,640.08,803.91,859.536,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_30,1,1,350.52,454.66,315.468,337.312,760.984,747.522,394.589,1028.7,902.462,1063.244,576.834,574.294,676.656,713.105,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_30,1,2,363.474,455.549,313.055,337.566,767.334,746.125,389.636,1020.318,917.829,1061.466,578.358,574.929,671.703,711.2,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_31,1,1,406.146,490.347,318.389,335.534,837.057,844.296,452.628,1067.943,962.533,988.822,539.369,538.099,784.479,747.268,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_31,1,2,402.59,504.698,313.309,333.883,843.534,845.058,447.675,1072.642,965.454,988.06,536.956,534.924,742.315,744.22,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_32,1,1,389.89,439.166,312.166,329.819,779.272,779.526,429.768,1154.557,1098.55,1190.752,710.184,701.421,794.004,758.317,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_32,1,2,393.446,439.293,314.452,330.454,779.272,781.812,423.545,1152.144,1097.661,1196.848,712.089,702.818,810.768,755.269,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_33,1,1,310.515,405.511,249.936,256.286,751.205,760.476,321.183,846.328,684.911,896.239,502.666,505.206,693.674,805.688,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_33,1,2,316.992,409.956,255.27,257.048,759.46,762.127,324.358,848.106,681.482,897.382,502.412,505.46,687.959,807.085,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_34,1,1,311.912,373.253,272.288,276.86,704.215,709.168,377.571,836.676,706.374,946.277,531.114,541.02,655.32,694.944,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_34,1,2,321.691,379.984,270.256,279.146,716.661,713.486,385.572,830.834,720.217,960.882,529.082,538.607,663.194,688.594,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_35,1,1,515.112,445.008,350.012,377.444,794.512,795.02,473.964,1191.26,1047.242,1080.77,592.836,593.598,791.337,700.532,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_35,1,2,516.636,441.071,353.06,371.094,794.258,791.972,472.821,1185.164,1034.034,1081.024,592.709,593.344,797.56,701.802,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_36,1,1,346.202,402.59,276.352,288.29,784.733,786.13,383.794,859.028,815.848,997.712,611.124,610.616,748.03,788.162,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_36,1,2,347.98,418.592,286.004,287.782,784.606,792.48,392.557,866.394,802.386,1003.427,616.204,614.934,736.854,787.4,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_37,1,1,392.176,518.414,322.58,341.884,853.821,857.885,458.978,1081.278,986.663,1070.864,599.059,594.614,630.555,794.766,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_37,1,2,393.7,540.512,323.469,331.597,851.408,850.646,463.55,1083.437,988.822,1034.034,601.599,594.868,613.41,796.925,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_38,1,1,390.525,405.13,349.758,386.207,770.255,783.844,430.276,1181.989,1100.328,1201.42,705.104,698.881,843.026,714.756,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_38,1,2,400.304,406.908,357.505,384.556,775.081,779.399,437.642,1191.133,1109.98,1201.547,704.342,703.961,844.169,711.581,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_39,1,1,414.274,369.697,127.254,346.71,1009.523,782.828,390.525,1103.122,1030.859,1146.429,668.782,690.88,784.733,788.924,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_39,1,2,386.969,378.079,101.473,345.694,1020.953,776.986,388.366,1091.692,1035.558,1163.193,666.242,698.627,769.112,785.622,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_40,1,1,306.832,365.633,267.716,266.7,731.901,722.63,367.284,886.587,734.695,971.296,556.006,565.785,665.861,739.902,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_40,1,2,307.594,373.38,273.304,268.351,723.646,721.106,361.95,894.08,734.06,972.82,546.989,559.943,663.448,732.663,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_41,1,1,301.244,386.334,298.45,283.972,745.871,768.35,364.236,827.024,771.779,1078.23,624.332,613.283,783.082,736.473,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_41,1,2,297.942,387.223,301.752,285.75,747.776,766.318,361.823,828.167,764.413,1089.533,632.333,615.696,770.255,738.886,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_42,1,1,346.202,415.925,298.196,292.354,743.204,740.029,405.638,1034.796,925.703,1074.293,618.109,598.297,753.999,715.391,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_42,1,2,345.44,406.654,290.449,288.798,743.331,735.584,406.273,1026.287,915.67,1073.531,614.934,599.44,758.317,718.058,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_43,1,1,306.07,382.143,224.536,227.076,737.997,734.568,353.314,747.141,671.322,892.048,490.601,479.679,663.067,723.138,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_43,1,2,302.133,388.493,220.726,230.632,740.791,738.251,362.966,756.793,667.766,896.366,489.966,482.092,677.418,721.36,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_44,1,1,336.042,413.131,291.846,281.432,750.316,753.237,347.472,893.699,782.701,987.425,582.422,573.278,700.786,714.502,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_44,1,2,337.439,415.417,295.148,284.48,747.776,752.602,335.661,897.636,769.874,989.457,592.582,577.85,691.769,724.535,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_45,1,1,483.362,526.161,305.816,342.646,821.563,848.36,451.358,1140.714,1056.513,1052.576,541.782,519.938,840.486,734.568,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_45,1,2,478.409,500.126,315.468,361.188,842.899,871.474,469.9,1157.478,1081.024,1062.863,556.006,527.177,880.872,751.586,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_47,1,1,381.254,439.166,284.734,299.847,812.038,814.832,422.021,959.612,837.438,956.056,534.162,528.574,636.905,772.033,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_47,1,2,381.254,442.849,286.258,303.022,812.038,815.721,424.688,957.453,835.66,960.12,534.416,526.288,637.413,771.525,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_48,1,1,384.937,409.194,363.22,360.934,792.226,792.607,429.387,1017.905,815.086,950.468,581.914,569.087,729.742,718.82,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_48,1,2,389.001,420.751,362.712,362.966,794.893,789.94,421.259,1009.142,809.752,963.041,581.533,568.198,710.438,719.709,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_49,1,1,369.824,495.554,282.575,276.352,793.496,747.014,400.685,959.612,853.821,927.862,510.921,504.698,657.352,748.03,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_49,1,2,373.761,473.329,286.385,274.32,791.21,742.823,394.208,954.151,847.344,921.258,510.667,505.714,709.676,745.109,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_50,1,1,308.864,353.441,276.86,267.97,705.358,712.216,353.187,809.752,758.317,961.644,528.32,518.033,755.142,681.99,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_50,1,2,314.452,355.092,278.384,274.828,706.882,712.724,350.266,816.229,760.984,955.167,525.907,516.001,752.856,679.323,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_51,1,1,387.096,439.674,315.722,302.26,841.121,923.036,446.024,1058.418,944.245,1048.258,621.538,620.649,634.492,845.312,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_51,1,2,386.588,432.054,317.373,303.022,844.296,848.741,445.77,1055.497,919.734,1046.607,635.635,635.127,636.905,859.79,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_52,1,1,345.567,369.824,230.505,231.394,754.634,759.714,403.606,810.768,727.964,837.184,411.861,409.194,738.378,702.945,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_52,1,2,348.361,399.034,231.013,237.49,755.523,763.778,403.352,834.644,750.316,837.946,401.574,402.336,704.088,687.832,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_53,1,1,337.058,392.43,277.241,274.066,747.649,746.252,359.029,804.037,749.808,944.88,532.003,527.05,704.215,712.089,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_53,1,2,336.55,393.446,279.654,279.146,752.094,748.792,353.568,814.324,749.554,943.229,532.257,527.812,702.691,711.962,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_54,1,1,353.822,407.924,333.756,337.947,773.684,772.668,408.813,988.822,911.86,1146.429,664.464,643.89,767.842,738.886,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_54,1,2,358.775,416.56,326.136,329.438,779.526,775.97,400.05,985.774,907.288,1149.096,668.274,642.874,767.334,737.235,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_55,1,1,414.02,423.037,341.376,353.822,820.547,822.96,450.215,1009.904,836.295,1022.35,630.682,618.49,770.255,733.679,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_55,1,2,420.37,430.911,350.266,360.172,820.674,824.738,439.801,1004.824,836.422,1052.957,632.333,622.3,772.033,735.838,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_56,1,1,417.83,484.886,300.482,321.818,824.103,819.404,440.436,1051.814,865.378,977.392,537.464,520.446,579.247,741.553,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_56,1,2,416.814,483.235,298.196,338.582,822.071,821.436,447.929,1053.338,866.648,977.646,540.385,523.748,592.455,739.013,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_57,1,1,476.758,442.849,377.444,410.083,811.149,819.15,486.664,1249.68,1258.57,1186.688,693.674,704.088,907.669,748.411,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_57,1,2,474.853,446.532,387.35,414.147,825.627,832.993,489.839,1264.158,1258.316,1181.481,694.69,703.961,912.368,747.268,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_58,1,1,361.188,443.738,304.292,301.498,792.988,789.94,383.921,882.142,825.373,1020.318,584.454,578.739,700.278,794.512,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_58,1,2,360.299,436.118,305.562,303.022,806.704,799.084,382.397,884.936,802.894,1013.206,586.486,582.422,705.739,800.735,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_59,1,1,336.931,390.398,283.972,282.702,822.706,798.83,397.764,928.37,837.692,1003.935,564.515,556.26,778.51,794.258,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_59,1,2,339.471,382.905,293.243,291.338,820.674,798.195,396.875,935.99,844.042,1010.92,561.467,553.339,783.209,791.337,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_73,1,1,378.079,399.669,320.548,334.264,763.143,761.746,424.18,1172.337,1007.491,1147.318,723.265,713.105,838.454,755.396,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_73,1,2,387.858,404.622,326.136,331.724,763.016,767.08,410.718,1160.526,1095.883,1156.208,648.97,647.446,887.095,702.31,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_74,1,1,305.435,403.606,284.861,290.576,708.66,715.01,345.821,846.963,744.728,1029.081,591.566,596.138,671.068,709.676,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_74,1,2,308.737,409.321,284.988,292.735,709.422,719.836,343.789,850.138,754.38,1026.795,584.581,586.232,684.403,699.516,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_75,1,1,309.372,394.335,268.859,270.383,694.817,710.819,363.347,805.053,670.306,898.271,524.002,518.16,652.907,706.882,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_75,1,2,306.578,388.62,272.034,274.701,721.995,717.804,362.712,809.117,674.878,900.557,528.447,522.097,665.353,706.882,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_76,1,1,351.282,396.24,375.285,378.206,753.237,756.666,378.587,1016.127,924.687,1186.815,697.738,696.976,783.971,721.487,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_76,1,2,347.726,396.621,375.539,386.334,757.936,768.477,378.968,1019.683,919.607,1197.229,699.643,699.516,764.413,720.217,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_77,1,1,332.232,420.37,309.499,292.862,795.782,789.559,390.144,862.076,782.066,1015.238,585.089,579.882,688.721,782.066,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_77,1,2,329.311,413.512,307.086,295.91,797.179,788.797,385.191,855.218,782.701,1016.254,580.898,576.58,695.071,780.161,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_78,1,1,339.598,394.081,283.21,304.546,796.163,809.498,379.857,958.85,919.48,1074.547,638.048,646.684,771.652,833.882,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_78,1,2,341.884,404.114,288.798,307.594,803.021,813.054,389.001,966.851,915.162,1076.452,647.446,647.573,756.539,837.311,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_79,1,1,388.62,478.536,320.294,322.072,826.897,829.945,446.532,999.49,889.762,983.996,546.1,549.656,666.369,787.908,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_79,1,2,392.176,473.456,314.198,325.12,833.247,826.135,449.707,984.25,891.794,982.218,547.37,550.418,678.942,787.527,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_84,1,1,423.418,414.02,327.533,349.758,804.672,798.068,448.437,1143.889,1063.879,1159.764,677.672,676.148,754.507,776.478,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_84,1,2,436.118,377.825,328.549,349.504,805.688,800.1,459.994,1164.844,1057.91,1168.654,685.8,683.514,781.05,781.177,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_86,1,1,369.189,437.134,316.738,310.007,1743.456,777.875,369.697,913.892,946.404,1065.657,577.215,627.253,768.096,763.27,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_86,1,2,366.141,436.88,311.404,309.372,769.493,765.81,369.697,917.194,947.928,1112.393,625.094,627.888,768.35,760.857,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_87,1,1,421.64,455.676,343.281,340.487,838.454,834.898,421.767,991.489,834.136,970.534,562.102,565.404,781.939,834.263,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_87,1,2,429.514,448.056,362.458,338.328,854.456,849.757,437.642,978.408,848.741,967.613,559.816,565.15,801.37,814.959,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_88,1,1,333.756,392.684,296.164,282.575,732.282,734.314,358.648,853.694,737.235,1024.89,590.296,578.485,701.675,729.488,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_88,1,2,338.328,399.542,297.688,286.004,732.79,734.441,360.299,852.043,741.172,1027.049,589.534,577.723,699.262,725.297,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_89,1,1,447.294,464.439,352.425,383.794,851.916,862.838,485.013,1219.2,1050.417,1090.93,660.527,651.637,860.806,800.735,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_89,1,2,449.58,465.836,357.886,381.508,852.805,863.346,480.187,1223.137,1045.591,1085.342,655.193,648.335,867.156,794.512,Male
SizeStream,SS20,SizeStream,20200622,IEEEP1_90,1,1,341.376,412.369,299.974,290.576,762.254,765.048,367.157,1013.46,855.599,965.708,569.976,562.356,720.725,728.853,Female
SizeStream,SS20,SizeStream,20200622,IEEEP1_90,1,2,348.996,416.687,302.26,291.846,765.175,751.332,359.918,1012.317,854.964,978.916,580.517,569.468,728.091,729.488,Female
IBV,3Davatarbody,IBV,20191030,IEEEP2_01,2,1,334.764,403.619,299.967,294.998,756.064,734.717,375.219,896.625,789.734,1056.17,602.372,608.954,772.886,695.665,Female
IBV,3Davatarbody,IBV,20191030,IEEEP2_01,2,2,330.442,397.442,299.504,292.078,753.638,725.151,368.942,886.254,794.827,1055.06,600.69,607.805,771.447,697.483,Female
IBV,3Davatarbody,IBV,20191030,IEEEP2_02,2,1,393.218,429.881,364.453,360.332,829.473,831.092,432.67,1070.04,887.426,1001.46,604.295,611.414,772.464,768.849,Male
IBV,3Davatarbody,IBV,20191030,IEEEP2_02,2,2,392.442,435.042,355.513,349.503,822.512,836.662,433.167,1040.31,887.828,1007.36,604.463,610.823,761.944,762.609,Male
